run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.616909000,0.616911028
2,1,1,0.614382000,0.614388395
3,2,1,1.748523000,1.748552204
4,3,1,0.695209000,0.695207371
5,4,1,0.273365000,0.273375578
6,5,1,2.472634000,2.472655544
7,6,1,2.127270000,2.127327941
8,7,1,2.464807000,2.465389019
9,8,1,2.876422000,2.876451227
10,9,1,1.930456000,1.930460080
11,10,1,0.848533000,0.848541084
12,11,1,0.201841000,0.201847180
13,12,1,1.486162000,1.486171148
14,13,1,0.611913000,0.611938825
15,14,1,1.562450000,1.562462438
16,15,1,1.903919000,1.903948139
17,16,1,0.678538000,0.678543161
18,17,1,1.365856000,1.365879423
19,18,1,2.613050000,2.613081566
20,19,1,2.226605000,2.226620529
