run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.706893000,0.706896068
2,1,1,0.711512000,0.711550028
3,2,1,1.091163000,1.091198641
4,3,1,0.109596000,0.109594731
5,4,1,0.101036000,0.101035722
6,5,1,0.144090000,0.144088872
7,6,1,0.182051000,0.182049817
8,7,1,0.141587000,0.141586509
9,8,1,0.005317000,0.005316201
10,9,1,0.944985000,0.944995446
11,10,1,1.592268000,1.592297600
12,11,1,0.517491000,0.517501963
13,12,1,0.292795000,0.292823560
14,13,1,0.413855000,0.413853201
15,14,1,0.030650000,0.030648646
16,15,1,0.018732000,0.018730688
17,16,1,0.365508000,0.365527229
18,17,1,1.201077000,1.201091958
19,18,1,0.915826000,0.915832053
20,19,1,0.125428000,0.125426955
