run,seed,success,cpu_seconds,wall_seconds
1,0,0,89.931756000,89.934643724
2,1,0,90.185634000,90.188194607
3,2,0,89.978089000,89.983527418
4,3,0,90.299078000,90.301812436
5,4,0,90.060873000,90.064134517
6,5,0,90.036537000,90.039060852
7,6,0,89.878820000,89.882000079
8,7,0,89.939557000,89.941982957
9,8,0,90.037420000,90.040675584
10,9,0,89.918601000,89.921216942
11,10,0,89.764249000,89.767386115
12,11,0,90.160091000,90.162704059
13,12,0,89.956286000,89.958592460
14,13,0,89.982611000,89.985438070
15,14,0,90.046080000,90.048474264
16,15,0,90.079479000,90.082411822
17,16,0,90.141820000,90.144123143
18,17,0,89.943022000,89.945987363
19,18,0,89.849078000,89.851339301
20,19,0,89.977558000,89.980203577
