run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.002811000,0.002809854
2,1,1,0.002850000,0.002849653
3,2,1,0.005777000,0.005775795
4,3,1,0.004376000,0.004384296
5,4,1,0.005696000,0.005695516
6,5,1,0.005024000,0.005023518
7,6,1,0.003516000,0.003515846
8,7,1,0.003189000,0.003189128
9,8,1,0.003208000,0.003207738
10,9,1,0.002725000,0.002724586
11,10,1,0.004223000,0.004222322
12,11,1,0.004969000,0.004968166
13,12,1,0.004065000,0.004065311
14,13,1,0.003803000,0.003803203
15,14,1,0.001987000,0.001986691
16,15,1,0.004488000,0.004487233
17,16,1,0.003941000,0.003940957
18,17,1,0.009625000,0.009624329
19,18,1,0.004268000,0.004276595
20,19,1,0.002982000,0.002981318
