run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001533000,0.001531860
2,1,1,0.001407000,0.001406335
3,2,1,0.001432000,0.001431243
4,3,1,0.001397000,0.001396974
5,4,1,0.001402000,0.001401923
6,5,1,0.001321000,0.001321263
7,6,1,0.001356000,0.001355477
8,7,1,0.001394000,0.001392654
9,8,1,0.001366000,0.001366187
10,9,1,0.001258000,0.001257995
11,10,1,0.001503000,0.001502825
12,11,1,0.001509000,0.001508391
13,12,1,0.001412000,0.001411936
14,13,1,0.001376000,0.001375898
15,14,1,0.001404000,0.001402941
16,15,1,0.001274000,0.001272779
17,16,1,0.001412000,0.001411637
18,17,1,0.001384000,0.001384425
19,18,1,0.001370000,0.001369618
20,19,1,0.001364000,0.001362964
