run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001599000,0.001598447
2,1,1,0.001310000,0.001309241
3,2,1,0.001458000,0.001456959
4,3,1,0.001369000,0.001368304
5,4,1,0.001321000,0.001320111
6,5,1,0.001385000,0.001384123
7,6,1,0.001289000,0.001289577
8,7,1,0.001329000,0.001328415
9,8,1,0.001395000,0.001394598
10,9,1,0.001377000,0.001376533
11,10,1,0.001318000,0.001317942
12,11,1,0.001699000,0.001698224
13,12,1,0.001377000,0.001376401
14,13,1,0.001281000,0.001280902
15,14,1,0.001375000,0.001374656
16,15,1,0.001450000,0.001449553
17,16,1,0.001303000,0.001302883
18,17,1,0.001361000,0.001361164
19,18,1,0.001433000,0.001432846
20,19,1,0.001390000,0.001390028
