run,seed,success,cpu_seconds,wall_seconds
1,0,1,7.482594000,7.482735067
2,1,1,7.470247000,7.470334763
3,2,1,5.543406000,5.543477663
4,3,1,7.020433000,7.021071087
5,4,1,5.585440000,5.585551189
6,5,1,7.505239000,7.505310949
7,6,1,6.002807000,6.002887337
8,7,1,6.868893000,6.868991476
9,8,1,6.354469000,6.354549098
10,9,1,6.669466000,6.669562114
11,10,1,5.860772000,5.860838419
12,11,1,4.874271000,4.874327291
13,12,1,5.781076000,5.781147206
14,13,1,4.863493000,4.863566333
15,14,1,5.546292000,5.546967039
16,15,1,4.655373000,4.655422600
17,16,1,6.058255000,6.058300467
18,17,1,7.437721000,7.437838745
19,18,1,6.960202000,6.960311795
20,19,1,2.771454000,2.771484156
