run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001783000,0.001782046
2,1,1,0.001831000,0.001830858
3,2,1,0.001533000,0.001533148
4,3,1,0.001662000,0.001661620
5,4,1,0.001632000,0.001631326
6,5,1,0.001470000,0.001470389
7,6,1,0.001449000,0.001448059
8,7,1,0.001739000,0.001738596
9,8,1,0.001264000,0.001263629
10,9,1,0.001792000,0.001791906
11,10,1,0.001543000,0.001542740
12,11,1,0.001739000,0.001738522
13,12,1,0.001614000,0.001613482
14,13,1,0.001423000,0.001422242
15,14,1,0.001592000,0.001592027
16,15,1,0.001658000,0.001657753
17,16,1,0.001686000,0.001686424
18,17,1,0.001672000,0.001671605
19,18,1,0.001597000,0.001596824
20,19,1,0.001843000,0.001842991
