run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.003652000,0.003651372
2,1,1,0.003607000,0.003606545
3,2,1,0.002673000,0.002673002
4,3,1,0.002938000,0.002936251
5,4,1,0.004138000,0.004137528
6,5,1,0.003221000,0.003221320
7,6,1,0.005630000,0.005635161
8,7,1,0.002858000,0.002857458
9,8,1,0.002162000,0.002162396
10,9,1,0.002279000,0.002278875
11,10,1,0.003238000,0.003237410
12,11,1,0.003741000,0.003740388
13,12,1,0.006198000,0.006198068
14,13,1,0.002481000,0.002480616
15,14,1,0.002533000,0.002532743
16,15,1,0.002568000,0.002567785
17,16,1,0.002195000,0.002192660
18,17,1,0.004064000,0.004062992
19,18,1,0.007073000,0.007072770
20,19,1,0.003445000,0.003443922
