run,seed,success,cpu_seconds,wall_seconds
1,0,1,13.227417000,13.227722173
2,1,1,13.202545000,13.203351845
3,2,1,232.364342000,232.368978227
4,3,1,57.829656000,57.830876084
5,4,1,10.772415000,10.772629945
6,5,1,16.953238000,16.954027931
7,6,1,17.083378000,17.083595449
8,7,1,17.703536000,17.703782795
9,8,1,38.146753000,38.148800892
10,9,1,15.283689000,15.287720055
11,10,1,32.600368000,32.601445052
12,11,1,14.513863000,14.514418936
13,12,1,14.803442000,14.803601593
14,13,1,184.447193000,184.451737344
15,14,1,41.789847000,41.791093058
16,15,1,14.254618000,14.254844892
17,16,1,12.113146000,12.113319949
18,17,1,15.372048000,15.372797286
19,18,1,218.218610000,218.223433556
20,19,1,147.854858000,147.858774238
