run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.041305000,0.041311349
2,1,1,0.040933000,0.040931816
3,2,1,0.011184000,0.011182921
4,3,1,0.008401000,0.008400672
5,4,1,0.028100000,0.028098569
6,5,1,0.015124000,0.015122733
7,6,1,0.018181000,0.018180129
8,7,1,0.007699000,0.007697856
9,8,1,0.008761000,0.008760057
10,9,1,0.022935000,0.022933799
11,10,1,0.016352000,0.016351216
12,11,1,0.020243000,0.020241564
13,12,1,0.006073000,0.006073035
14,13,1,0.024013000,0.024011907
15,14,1,0.007271000,0.007270678
16,15,1,0.010603000,0.010603290
17,16,1,0.027650000,0.027648550
18,17,1,0.008044000,0.008043113
19,18,1,0.010695000,0.010693677
20,19,1,0.011211000,0.011210154
