run,seed,success,cpu_seconds,wall_seconds
1,0,1,10.430302000,10.430527201
2,1,1,10.453064000,10.453197361
3,2,1,8.168520000,8.169223738
4,3,1,8.093397000,8.093559421
5,4,1,7.505334000,7.505428624
6,5,1,8.368243000,8.368343856
7,6,1,7.863551000,7.863653792
8,7,1,15.140804000,15.140970804
9,8,1,8.318554000,8.318650260
10,9,1,8.633640000,8.634376261
11,10,1,16.067769000,16.067980203
12,11,1,7.710767000,7.710825028
13,12,1,10.381596000,10.381737389
14,13,1,8.171831000,8.171969551
15,14,1,8.192236000,8.192333558
16,15,1,8.922843000,8.923604323
17,16,1,9.828269000,9.828385931
18,17,1,10.029374000,10.029491903
19,18,1,9.858926000,9.859064703
20,19,1,8.452977000,8.453082383
