run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000560000,0.000558509
2,1,1,0.000606000,0.000606107
3,2,1,0.000502000,0.000501481
4,3,1,0.000635000,0.000635221
5,4,1,0.000543000,0.000542201
6,5,1,0.000530000,0.000529741
7,6,1,0.000488000,0.000487445
8,7,1,0.000672000,0.000671336
9,8,1,0.000571000,0.000571299
10,9,1,0.000515000,0.000514713
11,10,1,0.000537000,0.000536472
12,11,1,0.000507000,0.000507316
13,12,1,0.000521000,0.000520583
14,13,1,0.000462000,0.000461840
15,14,1,0.000480000,0.000479701
16,15,1,0.000557000,0.000556880
17,16,1,0.000614000,0.000613518
18,17,1,0.000494000,0.000493471
19,18,1,0.000512000,0.000511962
20,19,1,0.000500000,0.000499701
