run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000661000,0.000660046
2,1,1,0.000547000,0.000546875
3,2,1,0.000532000,0.000531369
4,3,1,0.000522000,0.000521927
5,4,1,0.000529000,0.000528770
6,5,1,0.000765000,0.000764509
7,6,1,0.000519000,0.000519644
8,7,1,0.000617000,0.000616546
9,8,1,0.000516000,0.000515734
10,9,1,0.000485000,0.000484958
11,10,1,0.000499000,0.000498305
12,11,1,0.000554000,0.000553444
13,12,1,0.000711000,0.000709566
14,13,1,0.000581000,0.000581263
15,14,1,0.000842000,0.000841020
16,15,1,0.000566000,0.000565784
17,16,1,0.000459000,0.000458468
18,17,1,0.000535000,0.000534753
19,18,1,0.000599000,0.000599029
20,19,1,0.000778000,0.000777933
