run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000938000,0.000937229
2,1,1,0.000945000,0.000945290
3,2,1,0.000825000,0.000824684
4,3,1,0.006049000,0.006049250
5,4,1,0.002858000,0.002857538
6,5,1,0.001862000,0.001861409
7,6,1,0.001983000,0.001982849
8,7,1,0.002349000,0.002348129
9,8,1,0.001432000,0.001432062
10,9,1,0.009463000,0.009462322
11,10,1,0.001350000,0.001350190
12,11,1,0.008745000,0.008744374
13,12,1,0.003445000,0.003444589
14,13,1,0.001808000,0.001807872
15,14,1,0.001514000,0.001513965
16,15,1,0.006041000,0.006040679
17,16,1,0.001401000,0.001400180
18,17,1,0.001036000,0.001035755
19,18,1,0.001438000,0.001437919
20,19,1,0.002295000,0.002293914
