run,seed,success,cpu_seconds,wall_seconds
1,0,0,111.706712000,111.710210093
2,1,0,112.096669000,112.099238398
3,2,0,112.041937000,112.046152401
4,3,0,111.114011000,111.117651710
5,4,0,112.273542000,112.276706676
6,5,0,112.373067000,112.376638677
7,6,0,111.827421000,111.830773152
8,7,0,110.819808000,110.824113013
9,8,0,111.482926000,111.486088138
10,9,0,111.219931000,111.223110351
11,10,0,112.108777000,112.112127923
12,11,0,111.236278000,111.239640148
13,12,0,111.025196000,111.027952422
14,13,0,110.547862000,110.551238185
15,14,0,111.401966000,111.404935542
16,15,0,110.941169000,110.944436548
17,16,0,111.216115000,111.219252918
18,17,0,111.631782000,111.634315104
19,18,0,111.011691000,111.015079853
20,19,0,111.734794000,111.737936418
