run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000042000,0.000040784
2,1,1,0.000023000,0.000022839
3,2,1,0.000034000,0.000034012
4,3,1,0.000025000,0.000024868
5,4,1,0.000022000,0.000021710
6,5,1,0.000023000,0.000022191
7,6,1,0.000025000,0.000024586
8,7,1,0.000021000,0.000020051
9,8,1,0.000020000,0.000019162
10,9,1,0.000036000,0.000036154
11,10,1,0.000026000,0.000026183
12,11,1,0.000020000,0.000020098
13,12,1,0.000037000,0.000037326
14,13,1,0.000020000,0.000019541
15,14,1,0.000020000,0.000019854
16,15,1,0.000030000,0.000029983
17,16,1,0.000018000,0.000018231
18,17,1,0.000019000,0.000018733
19,18,1,0.000020000,0.000019065
20,19,1,0.000022000,0.000021451
