run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000487000,0.000486341
2,1,1,0.000428000,0.000427122
3,2,1,0.000305000,0.000305446
4,3,1,0.000419000,0.000419191
5,4,1,0.000323000,0.000322582
6,5,1,0.000181000,0.000180220
7,6,1,0.000534000,0.000534323
8,7,1,0.000226000,0.000225479
9,8,1,0.000413000,0.000412184
10,9,1,0.000105000,0.000104206
11,10,1,0.000555000,0.000555266
12,11,1,0.000341000,0.000340838
13,12,1,0.000421000,0.000420742
14,13,1,0.000036000,0.000036542
15,14,1,0.000871000,0.000870604
16,15,1,0.000319000,0.000318848
17,16,1,0.000051000,0.000050063
18,17,1,0.000114000,0.000113867
19,18,1,0.000059000,0.000059515
20,19,1,0.000594000,0.000593967
