run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000052000,0.000051037
2,1,1,0.000021000,0.000020275
3,2,1,0.000023000,0.000022481
4,3,1,0.000021000,0.000021251
5,4,1,0.000022000,0.000022256
6,5,1,0.000020000,0.000020393
7,6,1,0.000022000,0.000022149
8,7,1,0.000022000,0.000022007
9,8,1,0.000019000,0.000018382
10,9,1,0.000022000,0.000021181
11,10,1,0.000021000,0.000020234
12,11,1,0.000018000,0.000017408
13,12,1,0.000024000,0.000024477
14,13,1,0.000021000,0.000021271
15,14,1,0.000016000,0.000016160
16,15,1,0.000018000,0.000017701
17,16,1,0.000018000,0.000017647
18,17,1,0.000019000,0.000019337
19,18,1,0.000022000,0.000021840
20,19,1,0.000020000,0.000019996
