run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000056000,0.000054760
2,1,1,0.000035000,0.000034739
3,2,1,0.000025000,0.000024510
4,3,1,0.000022000,0.000021804
5,4,1,0.000027000,0.000027004
6,5,1,0.000028000,0.000028043
7,6,1,0.000023000,0.000022696
8,7,1,0.000030000,0.000029293
9,8,1,0.000021000,0.000020824
10,9,1,0.000033000,0.000033313
11,10,1,0.000036000,0.000036236
12,11,1,0.000037000,0.000037041
13,12,1,0.000045000,0.000045474
14,13,1,0.000022000,0.000021795
15,14,1,0.000049000,0.000047915
16,15,1,0.000020000,0.000020016
17,16,1,0.000033000,0.000033047
18,17,1,0.000020000,0.000019918
19,18,1,0.000037000,0.000037215
20,19,1,0.000023000,0.000023038
