run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000042000,0.000040948
2,1,1,0.000023000,0.000023134
3,2,1,0.000032000,0.000031085
4,3,1,0.000023000,0.000022130
5,4,1,0.000021000,0.000020872
6,5,1,0.000020000,0.000020024
7,6,1,0.000018000,0.000017414
8,7,1,0.000041000,0.000040301
9,8,1,0.000025000,0.000024963
10,9,1,0.000027000,0.000027297
11,10,1,0.000019000,0.000018857
12,11,1,0.000022000,0.000022058
13,12,1,0.000019000,0.000018835
14,13,1,0.000021000,0.000020201
15,14,1,0.000019000,0.000018321
16,15,1,0.000020000,0.000019275
17,16,1,0.000018000,0.000017687
18,17,1,0.000020000,0.000020325
19,18,1,0.000019000,0.000019056
20,19,1,0.000026000,0.000026477
