run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000033000,0.000032332
2,1,1,0.000018000,0.000017743
3,2,1,0.000020000,0.000019688
4,3,1,0.000042000,0.000041847
5,4,1,0.000023000,0.000022861
6,5,1,0.000040000,0.000039770
7,6,1,0.000027000,0.000026882
8,7,1,0.000043000,0.000042196
9,8,1,0.000061000,0.000060773
10,9,1,0.000039000,0.000038560
11,10,1,0.000025000,0.000024581
12,11,1,0.000042000,0.000042375
13,12,1,0.000029000,0.000029498
14,13,1,0.000022000,0.000021520
15,14,1,0.000023000,0.000022848
16,15,1,0.000020000,0.000020439
17,16,1,0.000062000,0.000062105
18,17,1,0.000050000,0.000050135
19,18,1,0.000030000,0.000029678
20,19,1,0.000024000,0.000023389
