run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000285000,0.000283954
2,1,1,0.000288000,0.000287212
3,2,1,0.000579000,0.000577818
4,3,1,0.000233000,0.000233217
5,4,1,0.000418000,0.000417435
6,5,1,0.000751000,0.000751157
7,6,1,0.000403000,0.000402960
8,7,1,0.001219000,0.001218699
9,8,1,0.000655000,0.000654214
10,9,1,0.000409000,0.000409217
11,10,1,0.000538000,0.000537296
12,11,1,0.000916000,0.000915519
13,12,1,0.000490000,0.000489479
14,13,1,0.001126000,0.001126042
15,14,1,0.000202000,0.000202034
16,15,1,0.000410000,0.000409817
17,16,1,0.000801000,0.000800896
18,17,1,0.001654000,0.001652202
19,18,1,0.000253000,0.000252157
20,19,1,0.000252000,0.000251524
