run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000059000,0.000057876
2,1,1,0.000016000,0.000015854
3,2,1,0.000017000,0.000016720
4,3,1,0.000018000,0.000017998
5,4,1,0.000017000,0.000016773
6,5,1,0.000017000,0.000017145
7,6,1,0.000015000,0.000015296
8,7,1,0.000015000,0.000015570
9,8,1,0.000016000,0.000015914
10,9,1,0.000013000,0.000011889
11,10,1,0.000016000,0.000015305
12,11,1,0.000016000,0.000015209
13,12,1,0.000015000,0.000014273
14,13,1,0.000016000,0.000015704
15,14,1,0.000014000,0.000014166
16,15,1,0.000015000,0.000015042
17,16,1,0.000016000,0.000015677
18,17,1,0.000015000,0.000015260
19,18,1,0.000014000,0.000013653
20,19,1,0.000014000,0.000013596
