run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000039000,0.000038228
2,1,1,0.000015000,0.000015450
3,2,1,0.000017000,0.000016795
4,3,1,0.000018000,0.000018164
5,4,1,0.000017000,0.000016680
6,5,1,0.000018000,0.000017412
7,6,1,0.000016000,0.000015096
8,7,1,0.000016000,0.000015346
9,8,1,0.000016000,0.000016086
10,9,1,0.000012000,0.000012269
11,10,1,0.000016000,0.000015776
12,11,1,0.000015000,0.000015072
13,12,1,0.000014000,0.000014351
14,13,1,0.000015000,0.000015635
15,14,1,0.000014000,0.000014373
16,15,1,0.000015000,0.000014869
17,16,1,0.000015000,0.000015717
18,17,1,0.000016000,0.000015610
19,18,1,0.000014000,0.000013700
20,19,1,0.000014000,0.000014024
