run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000314000,0.000313207
2,1,1,0.000317000,0.000316134
3,2,1,0.000279000,0.000278865
4,3,1,0.000289000,0.000288694
5,4,1,0.000331000,0.000330200
6,5,1,0.000425000,0.000424061
7,6,1,0.000325000,0.000325355
8,7,1,0.000261000,0.000260164
9,8,1,0.000313000,0.000312980
10,9,1,0.000333000,0.000332327
11,10,1,0.000485000,0.000485150
12,11,1,0.000285000,0.000285011
13,12,1,0.000304000,0.000303660
14,13,1,0.000346000,0.000345209
15,14,1,0.000314000,0.000313427
16,15,1,0.000354000,0.000353582
17,16,1,0.000334000,0.000299617
18,17,1,0.000308000,0.000307845
19,18,1,0.000280000,0.000280235
20,19,1,0.000310000,0.000309959
