run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.063377000,0.063376445
2,1,1,0.063542000,0.063540695
3,2,1,0.071510000,0.071509162
4,3,1,0.008400000,0.008399809
5,4,1,0.133198000,0.133204181
6,5,1,0.010544000,0.010543089
7,6,1,0.043861000,0.043859631
8,7,1,0.068933000,0.068957359
9,8,1,0.006101000,0.006099395
10,9,1,0.100252000,0.100251242
11,10,1,0.037899000,0.037898686
12,11,1,0.034242000,0.034241372
13,12,1,0.017194000,0.017193835
14,13,1,0.015944000,0.015944218
15,14,1,0.009145000,0.009144239
16,15,1,0.011722000,0.011720712
17,16,1,0.042974000,0.042973433
18,17,1,0.028033000,0.028032081
19,18,1,0.021226000,0.021225734
20,19,1,0.044694000,0.044693439
