run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001482000,0.001480024
2,1,1,0.001465000,0.001464869
3,2,1,0.001542000,0.001542355
4,3,1,0.001911000,0.001910906
5,4,1,0.000757000,0.000756434
6,5,1,0.001537000,0.001537163
7,6,1,0.001721000,0.001720989
8,7,1,0.001744000,0.001744538
9,8,1,0.002134000,0.002142068
10,9,1,0.000910000,0.000910112
11,10,1,0.003205000,0.003204013
12,11,1,0.001536000,0.001536314
13,12,1,0.001607000,0.001607279
14,13,1,0.000774000,0.000774295
15,14,1,0.000398000,0.000398580
16,15,1,0.002378000,0.002377909
17,16,1,0.001468000,0.001467599
18,17,1,0.002285000,0.002283883
19,18,1,0.001634000,0.001632980
20,19,1,0.002526000,0.002525414
