run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001895000,0.001894788
2,1,1,0.001707000,0.001706820
3,2,1,0.002403000,0.002402574
4,3,1,0.001544000,0.001543804
5,4,1,0.002808000,0.002805186
6,5,1,0.001382000,0.001381519
7,6,1,0.001412000,0.001411248
8,7,1,0.002519000,0.002518682
9,8,1,0.001443000,0.001442348
10,9,1,0.001784000,0.001784060
11,10,1,0.001373000,0.001372953
12,11,1,0.001283000,0.001283481
13,12,1,0.001767000,0.001766703
14,13,1,0.001966000,0.001961087
15,14,1,0.001487000,0.001486052
16,15,1,0.002734000,0.002733061
17,16,1,0.002066000,0.002065672
18,17,1,0.001883000,0.001881701
19,18,1,0.001692000,0.001691652
20,19,1,0.001440000,0.001439723
