run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001248000,0.001244567
2,1,1,0.001069000,0.001068323
3,2,1,0.001128000,0.001159630
4,3,1,0.001130000,0.001129228
5,4,1,0.001034000,0.001033758
6,5,1,0.001463000,0.001463142
7,6,1,0.001062000,0.001062083
8,7,1,0.001112000,0.001110867
9,8,1,0.001054000,0.001053831
10,9,1,0.001172000,0.001171576
11,10,1,0.001025000,0.001024612
12,11,1,0.001243000,0.001241206
13,12,1,0.001110000,0.001109489
14,13,1,0.001100000,0.001100327
15,14,1,0.001003000,0.001002758
16,15,1,0.001119000,0.001118131
17,16,1,0.001115000,0.001114683
18,17,1,0.001062000,0.001062479
19,18,1,0.001077000,0.001077298
20,19,1,0.001113000,0.001112681
