run,seed,success,cpu_seconds,wall_seconds
1,0,1,1.084981000,1.085001923
2,1,1,1.088129000,1.088154615
3,2,1,0.382274000,0.382283274
4,3,1,0.311527000,0.311549605
5,4,1,0.863698000,0.863766529
6,5,1,0.471096000,0.471093554
7,6,1,0.292925000,0.292934029
8,7,1,0.171066000,0.171095811
9,8,1,0.264674000,0.264686331
10,9,1,0.111708000,0.111705946
11,10,1,0.028061000,0.028058984
12,11,1,0.108837000,0.108839734
13,12,1,0.689734000,0.689744657
14,13,1,0.890561000,0.890571088
15,14,1,0.176493000,0.176490754
16,15,1,0.102080000,0.102078056
17,16,1,1.254169000,1.254218863
18,17,1,0.531062000,0.531070564
19,18,1,0.714789000,0.714803420
20,19,1,1.050252000,1.050262147
