run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001474000,0.001473067
2,1,1,0.001454000,0.001452807
3,2,1,0.004314000,0.004313566
4,3,1,0.001249000,0.001248437
5,4,1,0.001685000,0.001685413
6,5,1,0.002379000,0.002378427
7,6,1,0.001861000,0.001861199
8,7,1,0.001820000,0.001819891
9,8,1,0.003564000,0.003563041
10,9,1,0.001742000,0.001742433
11,10,1,0.002740000,0.002739572
12,11,1,0.001676000,0.001675886
13,12,1,0.003287000,0.003285551
14,13,1,0.001568000,0.001567328
15,14,1,0.002572000,0.002571931
16,15,1,0.001777000,0.001776368
17,16,1,0.002705000,0.002704303
18,17,1,0.001947000,0.001946553
19,18,1,0.001314000,0.001313307
20,19,1,0.002546000,0.002545395
