run,seed,success,cpu_seconds,wall_seconds
1,0,1,5.822795000,5.823771597
2,1,1,5.886474000,5.886598810
3,2,1,3.171114000,3.171159437
4,3,1,3.135412000,3.135462917
5,4,1,6.411292000,6.411565581
6,5,1,3.252504000,3.252547138
7,6,1,2.764311000,2.764342002
8,7,1,3.725777000,3.725881060
9,8,1,4.157829000,4.157873621
10,9,1,3.393552000,3.393586118
11,10,1,4.032018000,4.032101939
12,11,1,4.637283000,4.637353696
13,12,1,4.555092000,4.555554427
14,13,1,2.874790000,2.874824533
15,14,1,3.382299000,3.382342852
16,15,1,3.297400000,3.297989134
17,16,1,0.516904000,0.516909389
18,17,1,3.709184000,3.709221995
19,18,1,4.656916000,4.656971077
20,19,1,3.466949000,3.466999804
