run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001114000,0.001113069
2,1,1,0.001103000,0.001102613
3,2,1,0.001063000,0.001063003
4,3,1,0.001182000,0.001181694
5,4,1,0.001103000,0.001103465
6,5,1,0.001072000,0.001071595
7,6,1,0.000995000,0.000994204
8,7,1,0.001201000,0.001200692
9,8,1,0.001030000,0.001029887
10,9,1,0.001129000,0.001129360
11,10,1,0.001161000,0.001160903
12,11,1,0.001119000,0.001118901
13,12,1,0.001584000,0.001583334
14,13,1,0.001230000,0.001228846
15,14,1,0.001148000,0.001147562
16,15,1,0.001192000,0.001191865
17,16,1,0.001091000,0.001091574
18,17,1,0.001093000,0.001092707
19,18,1,0.001117000,0.001116783
20,19,1,0.001164000,0.001163528
