run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.006058000,0.006057147
2,1,1,0.005874000,0.005872394
3,2,1,0.002677000,0.002676956
4,3,1,0.003987000,0.003985942
5,4,1,0.004513000,0.004512821
6,5,1,0.003294000,0.003294208
7,6,1,0.001656000,0.001656005
8,7,1,0.001922000,0.001921166
9,8,1,0.005458000,0.005457072
10,9,1,0.002345000,0.002345441
11,10,1,0.001560000,0.001559689
12,11,1,0.004736000,0.004736033
13,12,1,0.003010000,0.003009613
14,13,1,0.002258000,0.002257025
15,14,1,0.005008000,0.005007101
16,15,1,0.005357000,0.005356667
17,16,1,0.002462000,0.002461363
18,17,1,0.003138000,0.003138048
19,18,1,0.004438000,0.004437578
20,19,1,0.002991000,0.002990563
