run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001189000,0.001188173
2,1,1,0.001144000,0.001143837
3,2,1,0.001096000,0.001095562
4,3,1,0.001191000,0.001190732
5,4,1,0.001052000,0.001051628
6,5,1,0.001296000,0.001295020
7,6,1,0.001133000,0.001133042
8,7,1,0.001372000,0.001371176
9,8,1,0.001060000,0.001059096
10,9,1,0.001148000,0.001147105
11,10,1,0.001177000,0.001176439
12,11,1,0.001309000,0.001308926
13,12,1,0.001202000,0.001201199
14,13,1,0.001123000,0.001122702
15,14,1,0.001378000,0.001378190
16,15,1,0.001126000,0.001126072
17,16,1,0.001206000,0.001206105
18,17,1,0.001232000,0.001231797
19,18,1,0.001307000,0.001306019
20,19,1,0.001083000,0.001082986
