run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001288000,0.001286585
2,1,1,0.001291000,0.001290585
3,2,1,0.001121000,0.001120953
4,3,1,0.001170000,0.001169869
5,4,1,0.001183000,0.001182662
6,5,1,0.001589000,0.001588861
7,6,1,0.001132000,0.001132038
8,7,1,0.001090000,0.001089072
9,8,1,0.001259000,0.001257511
10,9,1,0.002547000,0.002545720
11,10,1,0.001468000,0.001468213
12,11,1,0.001464000,0.001464417
13,12,1,0.001257000,0.001256226
14,13,1,0.001428000,0.001427092
15,14,1,0.001472000,0.001471677
16,15,1,0.001404000,0.001403326
17,16,1,0.001243000,0.001243528
18,17,1,0.001239000,0.001239246
19,18,1,0.001175000,0.001175178
20,19,1,0.001236000,0.001235489
