run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.004692000,0.004691304
2,1,1,0.004584000,0.004583496
3,2,1,0.003082000,0.003081044
4,3,1,0.009701000,0.009699489
5,4,1,0.010640000,0.010637980
6,5,1,0.003711000,0.003709496
7,6,1,0.006701000,0.006699745
8,7,1,0.006125000,0.006124838
9,8,1,0.004129000,0.004128128
10,9,1,0.002538000,0.002538505
11,10,1,0.003553000,0.003553305
12,11,1,0.018584000,0.018583297
13,12,1,0.003772000,0.003771434
14,13,1,0.011621000,0.011620019
15,14,1,0.001396000,0.001395674
16,15,1,0.001255000,0.001255357
17,16,1,0.003707000,0.003705780
18,17,1,0.002888000,0.002887285
19,18,1,0.009656000,0.009654121
20,19,1,0.011645000,0.011644356
