run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.014620000,0.014618022
2,1,1,0.014884000,0.014883350
3,2,1,0.023994000,0.023993135
4,3,1,0.008244000,0.008243181
5,4,1,0.075285000,0.075283131
6,5,1,0.060792000,0.060790957
7,6,1,0.059738000,0.059736493
8,7,1,0.022763000,0.022762371
9,8,1,0.033519000,0.033518289
10,9,1,0.007512000,0.007510809
11,10,1,0.020780000,0.020779344
12,11,1,0.006911000,0.006910685
13,12,1,0.179229000,0.179227389
14,13,1,0.016310000,0.016309055
15,14,1,0.110396000,0.110395076
16,15,1,0.015196000,0.015195161
17,16,1,0.111787000,0.111785049
18,17,1,0.027030000,0.027028917
19,18,1,0.083245000,0.083243690
20,19,1,0.009270000,0.009269011
