run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.003955000,0.003953127
2,1,1,0.003873000,0.003872405
3,2,1,0.008157000,0.008156528
4,3,1,0.006290000,0.006288811
5,4,1,0.001334000,0.001333722
6,5,1,0.027618000,0.027624428
7,6,1,0.001790000,0.001790418
8,7,1,0.013700000,0.013700003
9,8,1,0.004654000,0.004653540
10,9,1,0.004774000,0.004773399
11,10,1,0.002062000,0.002061586
12,11,1,0.004955000,0.004954521
13,12,1,0.002392000,0.002391923
14,13,1,0.002792000,0.002791116
15,14,1,0.003409000,0.003409317
16,15,1,0.004368000,0.004368400
17,16,1,0.002550000,0.002549952
18,17,1,0.014065000,0.014064313
19,18,1,0.004147000,0.004146655
20,19,1,0.003246000,0.003245094
