run,seed,success,cpu_seconds,wall_seconds
1,0,1,2.678803000,2.678857926
2,1,1,2.696928000,2.697028471
3,2,1,1.749040000,1.749085216
4,3,1,16.195250000,16.195541470
5,4,1,12.766064000,12.766324173
6,5,1,3.554586000,3.554684596
7,6,1,12.592607000,12.593562384
8,7,1,7.276253000,7.276379560
9,8,1,2.681141000,2.681151432
10,9,1,4.229816000,4.229876058
11,10,1,2.107489000,2.107533422
12,11,1,4.207512000,4.207613456
13,12,1,2.477525000,2.477582581
14,13,1,2.623066000,2.624090447
15,14,1,4.592766000,4.593548887
16,15,1,5.390718000,5.391496049
17,16,1,8.630986000,8.633179489
18,17,1,5.651999000,5.652590918
19,18,1,3.111954000,3.112002891
20,19,1,2.843706000,2.844215317
