run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.014839000,0.014837942
2,1,1,0.014933000,0.014932389
3,2,1,0.005778000,0.005777379
4,3,1,0.003432000,0.003430840
5,4,1,0.004203000,0.004202755
6,5,1,0.022508000,0.022507211
7,6,1,0.024648000,0.024647742
8,7,1,0.017264000,0.017263879
9,8,1,0.024897000,0.024896059
10,9,1,0.009303000,0.009302385
11,10,1,0.004720000,0.004719616
12,11,1,0.004528000,0.004527362
13,12,1,0.002662000,0.002662045
14,13,1,0.002449000,0.002448574
15,14,1,0.002496000,0.002495632
16,15,1,0.002504000,0.002504199
17,16,1,0.007384000,0.007382058
18,17,1,0.003191000,0.003191138
19,18,1,0.008203000,0.008203177
20,19,1,0.003651000,0.003650496
