run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.002779000,0.002778372
2,1,1,0.002589000,0.002588400
3,2,1,0.003878000,0.003877968
4,3,1,0.002193000,0.002193293
5,4,1,0.001621000,0.001621076
6,5,1,0.002168000,0.002175694
7,6,1,0.002365000,0.002364618
8,7,1,0.003405000,0.003404322
9,8,1,0.002946000,0.002945768
10,9,1,0.002166000,0.002165424
11,10,1,0.001636000,0.001635567
12,11,1,0.010468000,0.010467283
13,12,1,0.001102000,0.001101675
14,13,1,0.001525000,0.001524898
15,14,1,0.004678000,0.004677280
16,15,1,0.001981000,0.001981091
17,16,1,0.008720000,0.008719436
18,17,1,0.004071000,0.004069783
19,18,1,0.009850000,0.009849409
20,19,1,0.002327000,0.002326913
