run,seed,success,cpu_seconds,wall_seconds
1,0,0,240.772906000,240.780179288
2,1,0,240.879796000,240.886884299
3,2,0,237.268123000,237.274927360
4,3,0,235.122393000,235.129278989
5,4,0,234.079519000,234.090435575
6,5,0,233.799841000,233.807554696
7,6,1,198.313220000,198.319642974
8,7,1,92.532736000,92.535867444
9,8,1,4.762851000,4.762963649
10,9,1,145.165835000,145.170736718
11,10,1,18.350762000,18.351652489
12,11,1,104.673473000,104.675905338
13,12,1,200.177881000,200.190007509
14,13,1,196.132890000,196.138709593
15,14,0,243.683482000,243.690934620
