run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001069000,0.001068099
2,1,1,0.001105000,0.001103822
3,2,1,0.000919000,0.000919420
4,3,1,0.000804000,0.000803343
5,4,1,0.000907000,0.000906724
6,5,1,0.000879000,0.000878616
7,6,1,0.000892000,0.000891868
8,7,1,0.000972000,0.000971716
9,8,1,0.000926000,0.000925273
10,9,1,0.001022000,0.001020794
11,10,1,0.000874000,0.000873665
12,11,1,0.001032000,0.001031686
13,12,1,0.000926000,0.000926147
14,13,1,0.000918000,0.000917616
15,14,1,0.000870000,0.000869867
16,15,1,0.001117000,0.001116052
17,16,1,0.000989000,0.000988150
18,17,1,0.001026000,0.001026004
19,18,1,0.000865000,0.000864903
20,19,1,0.000952000,0.000952164
