run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000706000,0.000704931
2,1,1,0.000729000,0.000728672
3,2,1,0.000704000,0.000703649
4,3,1,0.000663000,0.000662736
5,4,1,0.000670000,0.000669452
6,5,1,0.000621000,0.000620162
7,6,1,0.000699000,0.000698526
8,7,1,0.000688000,0.000688635
9,8,1,0.000639000,0.000638852
10,9,1,0.000690000,0.000689312
11,10,1,0.000615000,0.000615140
12,11,1,0.000718000,0.000718484
13,12,1,0.000663000,0.000662270
14,13,1,0.000743000,0.000743011
15,14,1,0.000689000,0.000688992
16,15,1,0.001079000,0.001077868
17,16,1,0.001353000,0.001351557
18,17,1,0.000735000,0.000734426
19,18,1,0.000734000,0.000733561
20,19,1,0.000775000,0.000774906
