run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001594000,0.001592504
2,1,1,0.001408000,0.001407654
3,2,1,0.000966000,0.000966226
4,3,1,0.006064000,0.006062673
5,4,1,0.000850000,0.000849482
6,5,1,0.002255000,0.002253356
7,6,1,0.001166000,0.001165685
8,7,1,0.002846000,0.002845377
9,8,1,0.001618000,0.001617584
10,9,1,0.001151000,0.001151358
11,10,1,0.002876000,0.002874703
12,11,1,0.001370000,0.001370260
13,12,1,0.004733000,0.004732455
14,13,1,0.001261000,0.001260531
15,14,1,0.001085000,0.001084376
16,15,1,0.002141000,0.002139904
17,16,1,0.001238000,0.001237850
18,17,1,0.001625000,0.001624441
19,18,1,0.006303000,0.006301478
20,19,1,0.001699000,0.001698800
