run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000774000,0.000773194
2,1,1,0.000697000,0.000696683
3,2,1,0.000665000,0.000664126
4,3,1,0.000716000,0.000716007
5,4,1,0.000725000,0.000725247
6,5,1,0.000934000,0.000933520
7,6,1,0.000683000,0.000683243
8,7,1,0.000741000,0.000741087
9,8,1,0.000733000,0.000732529
10,9,1,0.000646000,0.000646252
11,10,1,0.000724000,0.000723278
12,11,1,0.000738000,0.000737844
13,12,1,0.000752000,0.000751320
14,13,1,0.000694000,0.000692873
15,14,1,0.001187000,0.001186215
16,15,1,0.000955000,0.000953961
17,16,1,0.000723000,0.000722982
18,17,1,0.000752000,0.000752696
19,18,1,0.000720000,0.000720411
20,19,1,0.000786000,0.000786235
