run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000046000,0.000045399
2,1,1,0.000035000,0.000035117
3,2,1,0.000022000,0.000021341
4,3,1,0.000021000,0.000021012
5,4,1,0.000071000,0.000071265
6,5,1,0.000024000,0.000023878
7,6,1,0.000021000,0.000020655
8,7,1,0.000022000,0.000022145
9,8,1,0.000020000,0.000020029
10,9,1,0.000019000,0.000018704
11,10,1,0.000020000,0.000020361
12,11,1,0.000018000,0.000017541
13,12,1,0.000020000,0.000019217
14,13,1,0.000019000,0.000018706
15,14,1,0.000017000,0.000017468
16,15,1,0.000018000,0.000018226
17,16,1,0.000017000,0.000017196
18,17,1,0.000019000,0.000019469
19,18,1,0.000020000,0.000020092
20,19,1,0.000020000,0.000019708
