run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000258000,0.000256810
2,1,1,0.000226000,0.000225738
3,2,1,0.000034000,0.000033442
4,3,1,0.000107000,0.000106991
5,4,1,0.000051000,0.000050784
6,5,1,0.000071000,0.000071066
7,6,1,0.000047000,0.000046702
8,7,1,0.000051000,0.000051531
9,8,1,0.000026000,0.000026117
10,9,1,0.000057000,0.000056835
11,10,1,0.000378000,0.000378335
12,11,1,0.000036000,0.000035760
13,12,1,0.000251000,0.000251495
14,13,1,0.000294000,0.000294288
15,14,1,0.000321000,0.000320280
16,15,1,0.000047000,0.000047278
17,16,1,0.000112000,0.000112170
18,17,1,0.000112000,0.000111891
19,18,1,0.000049000,0.000048429
20,19,1,0.000022000,0.000021343
