run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000736000,0.000735806
2,1,1,0.000739000,0.000738859
3,2,1,0.000770000,0.000770609
4,3,1,0.000466000,0.000466158
5,4,1,0.000445000,0.000444618
6,5,1,0.000356000,0.000355641
7,6,1,0.000714000,0.000713003
8,7,1,0.000327000,0.000327419
9,8,1,0.000471000,0.000471582
10,9,1,0.000374000,0.000373343
11,10,1,0.000329000,0.000328799
12,11,1,0.000274000,0.000273104
13,12,1,0.000616000,0.000615650
14,13,1,0.000563000,0.000563319
15,14,1,0.000554000,0.000554716
16,15,1,0.000451000,0.000450656
17,16,1,0.000660000,0.000660194
18,17,1,0.000343000,0.000342224
19,18,1,0.000655000,0.000654125
20,19,1,0.000338000,0.000337575
