run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000707000,0.000705056
2,1,1,0.000716000,0.000715244
3,2,1,0.000358000,0.000358121
4,3,1,0.000324000,0.000323919
5,4,1,0.000940000,0.000940016
6,5,1,0.000355000,0.000354443
7,6,1,0.000501000,0.000501228
8,7,1,0.000726000,0.000725534
9,8,1,0.000668000,0.000667986
10,9,1,0.000367000,0.000366412
11,10,1,0.000363000,0.000363346
12,11,1,0.000767000,0.000765822
13,12,1,0.000550000,0.000549886
14,13,1,0.000478000,0.000478405
15,14,1,0.000484000,0.000483097
16,15,1,0.000324000,0.000323478
17,16,1,0.000974000,0.000974564
18,17,1,0.000596000,0.000595941
19,18,1,0.000502000,0.000501025
20,19,1,0.000639000,0.000638802
