run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000299000,0.000297544
2,1,1,0.000282000,0.000281499
3,2,1,0.000284000,0.000284563
4,3,1,0.000274000,0.000274141
5,4,1,0.000284000,0.000283573
6,5,1,0.000389000,0.000388441
7,6,1,0.000287000,0.000286518
8,7,1,0.000266000,0.000265573
9,8,1,0.000292000,0.000291614
10,9,1,0.000273000,0.000272793
11,10,1,0.000342000,0.000341964
12,11,1,0.000300000,0.000299923
13,12,1,0.000283000,0.000283189
14,13,1,0.000296000,0.000295522
15,14,1,0.000278000,0.000277533
16,15,1,0.000286000,0.000285802
17,16,1,0.000346000,0.000345244
18,17,1,0.000279000,0.000279352
19,18,1,0.000332000,0.000331871
20,19,1,0.000282000,0.000282242
