run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000087000,0.000086032
2,1,1,0.000051000,0.000051439
3,2,1,0.000031000,0.000031008
4,3,1,0.000020000,0.000020039
5,4,1,0.000076000,0.000076448
6,5,1,0.000019000,0.000019001
7,6,1,0.000033000,0.000033315
8,7,1,0.000060000,0.000059722
9,8,1,0.000066000,0.000066699
10,9,1,0.000031000,0.000030786
11,10,1,0.000018000,0.000018392
12,11,1,0.000024000,0.000024068
13,12,1,0.000029000,0.000028213
14,13,1,0.000016000,0.000015636
15,14,1,0.000040000,0.000039695
16,15,1,0.000017000,0.000016782
17,16,1,0.000019000,0.000018920
18,17,1,0.000023000,0.000022026
19,18,1,0.000040000,0.000039039
20,19,1,0.000019000,0.000018890
