run,seed,success,cpu_seconds,wall_seconds
1,0,0,46.588619000,46.590218571
2,1,0,46.521108000,46.522778135
3,2,0,46.493996000,46.495482237
4,3,0,46.551930000,46.552898998
5,4,0,46.498887000,46.500330074
6,5,0,46.632623000,46.639349549
7,6,0,46.582490000,46.584017684
8,7,0,46.535571000,46.536524054
9,8,0,46.563216000,46.564737059
10,9,0,46.593915000,46.595436431
11,10,0,46.618604000,46.620222776
12,11,0,46.525437000,46.526400244
13,12,0,46.662911000,46.664507863
14,13,0,46.622057000,46.623782731
15,14,0,46.568913000,46.571405399
16,15,0,46.512207000,46.513745455
17,16,0,46.638433000,46.639387014
18,17,0,46.660780000,46.662386041
19,18,0,46.635367000,46.637035620
20,19,0,46.549291000,46.550837909
