run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000050000,0.000048641
2,1,1,0.000017000,0.000016637
3,2,1,0.000017000,0.000016840
4,3,1,0.000018000,0.000018051
5,4,1,0.000017000,0.000016918
6,5,1,0.000018000,0.000017269
7,6,1,0.000016000,0.000015114
8,7,1,0.000015000,0.000015228
9,8,1,0.000016000,0.000015926
10,9,1,0.000012000,0.000012578
11,10,1,0.000016000,0.000015389
12,11,1,0.000015000,0.000014966
13,12,1,0.000014000,0.000014229
14,13,1,0.000015000,0.000015346
15,14,1,0.000014000,0.000014147
16,15,1,0.000015000,0.000014703
17,16,1,0.000016000,0.000015474
18,17,1,0.000016000,0.000015190
19,18,1,0.000014000,0.000013632
20,19,1,0.000014000,0.000013786
