run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000125000,0.000123325
2,1,1,0.000104000,0.000104306
3,2,1,0.000096000,0.000096076
4,3,1,0.000099000,0.000098640
5,4,1,0.000101000,0.000100861
6,5,1,0.000095000,0.000094230
7,6,1,0.000094000,0.000094017
8,7,1,0.000169000,0.000169441
9,8,1,0.000106000,0.000105954
10,9,1,0.000108000,0.000108342
11,10,1,0.000106000,0.000106042
12,11,1,0.000105000,0.000104330
13,12,1,0.000101000,0.000101135
14,13,1,0.000103000,0.000103396
15,14,1,0.000091000,0.000090471
16,15,1,0.000103000,0.000102750
17,16,1,0.000100000,0.000099623
18,17,1,0.000111000,0.000110788
19,18,1,0.000093000,0.000093696
20,19,1,0.000093000,0.000092705
