run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000115000,0.000114372
2,1,1,0.000101000,0.000100804
3,2,1,0.000099000,0.000098539
4,3,1,0.000110000,0.000109913
5,4,1,0.000102000,0.000101124
6,5,1,0.000105000,0.000105024
7,6,1,0.000094000,0.000093865
8,7,1,0.000114000,0.000113413
9,8,1,0.000113000,0.000112854
10,9,1,0.000113000,0.000112082
11,10,1,0.000102000,0.000101983
12,11,1,0.000110000,0.000109446
13,12,1,0.000098000,0.000098073
14,13,1,0.000113000,0.000112709
15,14,1,0.000175000,0.000174836
16,15,1,0.000106000,0.000105756
17,16,1,0.000097000,0.000096408
18,17,1,0.000103000,0.000102487
19,18,1,0.000110000,0.000109690
20,19,1,0.000092000,0.000092517
