run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.001719000,0.001716547
2,1,1,0.001675000,0.001674109
3,2,1,0.002705000,0.002708568
4,3,1,0.001956000,0.001956388
5,4,1,0.002403000,0.002405925
6,5,1,0.007235000,0.007234587
7,6,1,0.000211000,0.000211479
8,7,1,0.000633000,0.000632675
9,8,1,0.001823000,0.001822613
10,9,1,0.002200000,0.002200129
11,10,1,0.000895000,0.000895334
12,11,1,0.000444000,0.000444391
13,12,1,0.001630000,0.001630096
14,13,1,0.012445000,0.012445396
15,14,1,0.015634000,0.015634052
16,15,1,0.003089000,0.003089419
17,16,1,0.006632000,0.006630636
18,17,1,0.003349000,0.003348030
19,18,1,0.002476000,0.002475438
20,19,1,0.000622000,0.000622259
