run,seed,success,cpu_seconds,wall_seconds
1,0,0,46.639980000,46.641601328
2,1,0,46.389437000,46.390702053
3,2,0,46.373083000,46.374518566
4,3,0,46.452340000,46.453207945
5,4,0,46.261163000,46.262874702
6,5,0,46.250904000,46.252325540
7,6,0,46.257499000,46.259030776
8,7,0,46.280907000,46.281901121
9,8,0,46.239720000,46.241201996
10,9,0,46.365090000,46.366501321
11,10,0,46.235481000,46.236939345
12,11,0,46.337495000,46.338570024
13,12,0,46.357840000,46.359315478
14,13,0,46.277018000,46.278552789
15,14,0,46.239106000,46.240638873
16,15,0,46.320850000,46.322580242
17,16,0,46.457544000,46.458893317
18,17,0,46.310833000,46.312324735
19,18,0,46.358738000,46.360231862
20,19,0,46.463134000,46.464734859
