run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000263000,0.000262478
2,1,1,0.000066000,0.000065635
3,2,1,0.000085000,0.000084869
4,3,1,0.000085000,0.000085284
5,4,1,0.000067000,0.000066867
6,5,1,0.000089000,0.000088951
7,6,1,0.000119000,0.000118361
8,7,1,0.000066000,0.000065652
9,8,1,0.000072000,0.000071805
10,9,1,0.000082000,0.000081028
11,10,1,0.000068000,0.000067903
12,11,1,0.000063000,0.000063393
13,12,1,0.000131000,0.000130777
14,13,1,0.000072000,0.000072590
15,14,1,0.000106000,0.000105808
16,15,1,0.000064000,0.000064241
17,16,1,0.000070000,0.000069769
18,17,1,0.000079000,0.000077978
19,18,1,0.000077000,0.000077289
20,19,1,0.000141000,0.000141385
