run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000090000,0.000088818
2,1,1,0.000078000,0.000077622
3,2,1,0.000063000,0.000062410
4,3,1,0.000075000,0.000074445
5,4,1,0.000063000,0.000062631
6,5,1,0.000061000,0.000061106
7,6,1,0.000061000,0.000060631
8,7,1,0.000062000,0.000061628
9,8,1,0.000065000,0.000064695
10,9,1,0.000072000,0.000071301
11,10,1,0.000063000,0.000063592
12,11,1,0.000065000,0.000065341
13,12,1,0.000056000,0.000055685
14,13,1,0.000063000,0.000062975
15,14,1,0.000069000,0.000068545
16,15,1,0.000064000,0.000063495
17,16,1,0.000061000,0.000060707
18,17,1,0.000063000,0.000062378
19,18,1,0.000060000,0.000060515
20,19,1,0.000063000,0.000062042
