run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000050000,0.000049188
2,1,1,0.000023000,0.000022942
3,2,1,0.000025000,0.000024886
4,3,1,0.000021000,0.000021456
5,4,1,0.000021000,0.000020691
6,5,1,0.000023000,0.000022744
7,6,1,0.000023000,0.000022479
8,7,1,0.000019000,0.000019772
9,8,1,0.000024000,0.000024121
10,9,1,0.000020000,0.000020091
11,10,1,0.000035000,0.000034529
12,11,1,0.000020000,0.000019971
13,12,1,0.000021000,0.000021163
14,13,1,0.000036000,0.000035516
15,14,1,0.000023000,0.000022621
16,15,1,0.000027000,0.000026809
17,16,1,0.000019000,0.000018873
18,17,1,0.000029000,0.000029363
19,18,1,0.000028000,0.000027495
20,19,1,0.000022000,0.000021743
