run,seed,success,cpu_seconds,wall_seconds
1,0,1,0.000055000,0.000054490
2,1,1,0.000036000,0.000035690
3,2,1,0.000024000,0.000023957
4,3,1,0.000028000,0.000028656
5,4,1,0.000040000,0.000040115
6,5,1,0.000021000,0.000020506
7,6,1,0.000023000,0.000022539
8,7,1,0.000024000,0.000024204
9,8,1,0.000025000,0.000025358
10,9,1,0.000020000,0.000020172
11,10,1,0.000024000,0.000023816
12,11,1,0.000022000,0.000021972
13,12,1,0.000018000,0.000018051
14,13,1,0.000025000,0.000024615
15,14,1,0.000034000,0.000033696
16,15,1,0.000020000,0.000020637
17,16,1,0.000020000,0.000020009
18,17,1,0.000022000,0.000022683
19,18,1,0.000023000,0.000023062
20,19,1,0.000024000,0.000023658
